player_1,player_2,winner,template
Azul,Amarillo,Azul,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Azul,Morado,Azul,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Verde,Rojo,Verde,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Verde,Azul,Verde,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Verde,Amarillo,Verde,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Verde,Morado,Verde,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Amarillo,Rojo,Amarillo,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Amarillo,Azul,Amarillo,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Amarillo,Verde,Verde,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Amarillo,Morado,Amarillo,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Morado,Rojo,Rojo,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Morado,Azul,Azul,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Morado,Verde,Verde,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Morado,Amarillo,Amarillo,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Rojo,Azul,Rojo,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Rojo,Verde,Rojo,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Rojo,Amarillo,Rojo,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Rojo,Morado,Rojo,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Azul,Rojo,Azul,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Azul,Verde,Azul,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Azul,Amarillo,Azul,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Azul,Morado,Azul,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Verde,Rojo,Verde,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Verde,Azul,Verde,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Verde,Amarillo,Verde,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Verde,Morado,Verde,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Amarillo,Rojo,Amarillo,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Amarillo,Azul,Amarillo,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Amarillo,Verde,Amarillo,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Amarillo,Morado,Amarillo,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Morado,Rojo,Morado,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Morado,Azul,Morado,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Morado,Verde,Morado,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Morado,Amarillo,Morado,"Consulta: SELECT * FROM colores WHERE nombre IN ('{A}', '{B}') ORDER BY rango LIMIT 1; Resultado:"
Rojo,Azul,Azul,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Rojo,Verde,Verde,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Rojo,Amarillo,Amarillo,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Rojo,Morado,Rojo,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Azul,Rojo,Azul,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Azul,Verde,Azul,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Azul,Amarillo,Azul,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Azul,Morado,Azul,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Verde,Rojo,Verde,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Verde,Azul,Verde,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Verde,Amarillo,Verde,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Verde,Morado,Verde,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Amarillo,Rojo,Amarillo,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Amarillo,Azul,Amarillo,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Amarillo,Verde,Amarillo,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Amarillo,Morado,Amarillo,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Morado,Rojo,Morado,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Morado,Azul,Azul,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Morado,Verde,Verde,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Morado,Amarillo,Amarillo,"YAML:
  opcion1: {A}
  opcion2: {B}
  usar: "
Rojo,Azul,Rojo,... {A} ... {B} ... Seleccionar:
Rojo,Verde,Rojo,... {A} ... {B} ... Seleccionar:
Rojo,Amarillo,Rojo,... {A} ... {B} ... Seleccionar:
Rojo,Morado,Rojo,... {A} ... {B} ... Seleccionar:
Azul,Rojo,Azul,... {A} ... {B} ... Seleccionar:
Azul,Verde,Azul,... {A} ... {B} ... Seleccionar:
Azul,Amarillo,Azul,... {A} ... {B} ... Seleccionar:
Azul,Morado,Azul,... {A} ... {B} ... Seleccionar:
Verde,Rojo,Verde,... {A} ... {B} ... Seleccionar:
Verde,Azul,Verde,... {A} ... {B} ... Seleccionar:
Verde,Amarillo,Verde,... {A} ... {B} ... Seleccionar:
Verde,Morado,Verde,... {A} ... {B} ... Seleccionar:
Amarillo,Rojo,Amarillo,... {A} ... {B} ... Seleccionar:
Amarillo,Azul,Amarillo,... {A} ... {B} ... Seleccionar:
Amarillo,Verde,Amarillo,... {A} ... {B} ... Seleccionar:
Amarillo,Morado,Amarillo,... {A} ... {B} ... Seleccionar:
Morado,Rojo,Morado,... {A} ... {B} ... Seleccionar:
Morado,Azul,Azul,... {A} ... {B} ... Seleccionar:
Morado,Verde,Morado,... {A} ... {B} ... Seleccionar:
Morado,Amarillo,Amarillo,... {A} ... {B} ... Seleccionar:
Rojo,Azul,Rojo,Objetivo: {A} o {B}. Bloquear:
Rojo,Verde,Rojo,Objetivo: {A} o {B}. Bloquear:
Rojo,Amarillo,Rojo,Objetivo: {A} o {B}. Bloquear:
Rojo,Morado,Rojo,Objetivo: {A} o {B}. Bloquear:
Azul,Rojo,Azul,Objetivo: {A} o {B}. Bloquear:
Azul,Verde,Azul,Objetivo: {A} o {B}. Bloquear:
Azul,Amarillo,Azul,Objetivo: {A} o {B}. Bloquear:
Azul,Morado,Azul,Objetivo: {A} o {B}. Bloquear:
Verde,Rojo,Rojo,Objetivo: {A} o {B}. Bloquear:
Verde,Azul,Azul,Objetivo: {A} o {B}. Bloquear:
Verde,Amarillo,Amarillo,Objetivo: {A} o {B}. Bloquear:
Verde,Morado,Morado,Objetivo: {A} o {B}. Bloquear:
Amarillo,Rojo,Amarillo,Objetivo: {A} o {B}. Bloquear:
Amarillo,Azul,Amarillo,Objetivo: {A} o {B}. Bloquear:
Amarillo,Verde,Amarillo,Objetivo: {A} o {B}. Bloquear:
Amarillo,Morado,Amarillo,Objetivo: {A} o {B}. Bloquear:
Morado,Rojo,Morado,Objetivo: {A} o {B}. Bloquear:
Morado,Azul,Morado,Objetivo: {A} o {B}. Bloquear:
Morado,Verde,Morado,Objetivo: {A} o {B}. Bloquear:
Morado,Amarillo,Amarillo,Objetivo: {A} o {B}. Bloquear:
Rojo,Azul,Azul,Estado: {A} | {B}. Actual:
Rojo,Verde,Rojo,Estado: {A} | {B}. Actual:
Rojo,Amarillo,Amarillo,Estado: {A} | {B}. Actual:
Rojo,Morado,Rojo,Estado: {A} | {B}. Actual:
Azul,Rojo,Azul,Estado: {A} | {B}. Actual:
Azul,Verde,Azul,Estado: {A} | {B}. Actual:
Azul,Amarillo,Azul,Estado: {A} | {B}. Actual:
Azul,Morado,Azul,Estado: {A} | {B}. Actual:
Verde,Rojo,Verde,Estado: {A} | {B}. Actual:
Verde,Azul,Verde,Estado: {A} | {B}. Actual:
Verde,Amarillo,Amarillo,Estado: {A} | {B}. Actual:
Verde,Morado,Verde,Estado: {A} | {B}. Actual:
Amarillo,Rojo,Amarillo,Estado: {A} | {B}. Actual:
Amarillo,Azul,Amarillo,Estado: {A} | {B}. Actual:
Amarillo,Verde,Amarillo,Estado: {A} | {B}. Actual:
Amarillo,Morado,Amarillo,Estado: {A} | {B}. Actual:
Morado,Rojo,Morado,Estado: {A} | {B}. Actual:
Morado,Azul,Azul,Estado: {A} | {B}. Actual:
Morado,Verde,Morado,Estado: {A} | {B}. Actual:
Morado,Amarillo,Amarillo,Estado: {A} | {B}. Actual:
Rojo,Azul,Rojo,Enfrentamiento: {A} vs {B}. Ganador:
Rojo,Verde,Rojo,Enfrentamiento: {A} vs {B}. Ganador:
Rojo,Amarillo,Rojo,Enfrentamiento: {A} vs {B}. Ganador:
Rojo,Morado,Rojo,Enfrentamiento: {A} vs {B}. Ganador:
Azul,Rojo,Azul,Enfrentamiento: {A} vs {B}. Ganador:
Azul,Verde,Verde,Enfrentamiento: {A} vs {B}. Ganador:
Azul,Amarillo,Amarillo,Enfrentamiento: {A} vs {B}. Ganador:
Azul,Morado,Azul,Enfrentamiento: {A} vs {B}. Ganador:
Verde,Rojo,Rojo,Enfrentamiento: {A} vs {B}. Ganador:
Verde,Azul,Verde,Enfrentamiento: {A} vs {B}. Ganador:
Verde,Amarillo,Amarillo,Enfrentamiento: {A} vs {B}. Ganador:
Verde,Morado,Morado,Enfrentamiento: {A} vs {B}. Ganador:
Amarillo,Rojo,Rojo,Enfrentamiento: {A} vs {B}. Ganador:
Amarillo,Azul,Azul,Enfrentamiento: {A} vs {B}. Ganador:
Amarillo,Verde,Amarillo,Enfrentamiento: {A} vs {B}. Ganador:
Amarillo,Morado,Amarillo,Enfrentamiento: {A} vs {B}. Ganador:
Morado,Rojo,Morado,Enfrentamiento: {A} vs {B}. Ganador:
Morado,Azul,Azul,Enfrentamiento: {A} vs {B}. Ganador:
Morado,Verde,Verde,Enfrentamiento: {A} vs {B}. Ganador:
Morado,Amarillo,Amarillo,Enfrentamiento: {A} vs {B}. Ganador:
Rojo,Azul,Rojo,"Prioridad: {A}, {B}. Alta:"
Rojo,Verde,Rojo,"Prioridad: {A}, {B}. Alta:"
Rojo,Amarillo,Rojo,"Prioridad: {A}, {B}. Alta:"
Rojo,Morado,Rojo,"Prioridad: {A}, {B}. Alta:"
Azul,Rojo,Azul,"Prioridad: {A}, {B}. Alta:"
Azul,Verde,Azul,"Prioridad: {A}, {B}. Alta:"
Azul,Amarillo,Azul,"Prioridad: {A}, {B}. Alta:"
Azul,Morado,Azul,"Prioridad: {A}, {B}. Alta:"
Verde,Rojo,Verde,"Prioridad: {A}, {B}. Alta:"
Verde,Azul,Verde,"Prioridad: {A}, {B}. Alta:"
Verde,Amarillo,Verde,"Prioridad: {A}, {B}. Alta:"
Verde,Morado,Verde,"Prioridad: {A}, {B}. Alta:"
Amarillo,Rojo,Amarillo,"Prioridad: {A}, {B}. Alta:"
Amarillo,Azul,Amarillo,"Prioridad: {A}, {B}. Alta:"
Amarillo,Verde,Amarillo,"Prioridad: {A}, {B}. Alta:"
Amarillo,Morado,Amarillo,"Prioridad: {A}, {B}. Alta:"
Morado,Rojo,Rojo,"Prioridad: {A}, {B}. Alta:"
Morado,Azul,Azul,"Prioridad: {A}, {B}. Alta:"
Morado,Verde,Verde,"Prioridad: {A}, {B}. Alta:"
Morado,Amarillo,Morado,"Prioridad: {A}, {B}. Alta:"
Rojo,Azul,Rojo,"Pila: {A}, {B}. Pop:"
Rojo,Verde,Rojo,"Pila: {A}, {B}. Pop:"
Rojo,Amarillo,Amarillo,"Pila: {A}, {B}. Pop:"
Rojo,Morado,Rojo,"Pila: {A}, {B}. Pop:"
Azul,Rojo,Azul,"Pila: {A}, {B}. Pop:"
Azul,Verde,Azul,"Pila: {A}, {B}. Pop:"
Azul,Amarillo,Azul,"Pila: {A}, {B}. Pop:"
Azul,Morado,Azul,"Pila: {A}, {B}. Pop:"
Verde,Rojo,Verde,"Pila: {A}, {B}. Pop:"
Verde,Azul,Verde,"Pila: {A}, {B}. Pop:"
Verde,Amarillo,Verde,"Pila: {A}, {B}. Pop:"
Verde,Morado,Verde,"Pila: {A}, {B}. Pop:"
Amarillo,Rojo,Amarillo,"Pila: {A}, {B}. Pop:"
Amarillo,Azul,Amarillo,"Pila: {A}, {B}. Pop:"
Amarillo,Verde,Amarillo,"Pila: {A}, {B}. Pop:"
Amarillo,Morado,Amarillo,"Pila: {A}, {B}. Pop:"
Morado,Rojo,Rojo,"Pila: {A}, {B}. Pop:"
Morado,Azul,Azul,"Pila: {A}, {B}. Pop:"
Morado,Verde,Verde,"Pila: {A}, {B}. Pop:"
Morado,Amarillo,Amarillo,"Pila: {A}, {B}. Pop:"
Rojo,Azul,Rojo,"Cola: {A}, {B}. Siguiente:"
Rojo,Verde,Rojo,"Cola: {A}, {B}. Siguiente:"
Rojo,Amarillo,Amarillo,"Cola: {A}, {B}. Siguiente:"
Rojo,Morado,Rojo,"Cola: {A}, {B}. Siguiente:"
Azul,Rojo,Azul,"Cola: {A}, {B}. Siguiente:"
Azul,Verde,Azul,"Cola: {A}, {B}. Siguiente:"
Azul,Amarillo,Amarillo,"Cola: {A}, {B}. Siguiente:"
Azul,Morado,Azul,"Cola: {A}, {B}. Siguiente:"
Verde,Rojo,Rojo,"Cola: {A}, {B}. Siguiente:"
Verde,Azul,Azul,"Cola: {A}, {B}. Siguiente:"
Verde,Amarillo,Amarillo,"Cola: {A}, {B}. Siguiente:"
Verde,Morado,Morado,"Cola: {A}, {B}. Siguiente:"
Amarillo,Rojo,Amarillo,"Cola: {A}, {B}. Siguiente:"
Amarillo,Azul,Amarillo,"Cola: {A}, {B}. Siguiente:"
Amarillo,Verde,Amarillo,"Cola: {A}, {B}. Siguiente:"
Amarillo,Morado,Amarillo,"Cola: {A}, {B}. Siguiente:"
Morado,Rojo,Morado,"Cola: {A}, {B}. Siguiente:"
Morado,Azul,Morado,"Cola: {A}, {B}. Siguiente:"
Morado,Verde,Morado,"Cola: {A}, {B}. Siguiente:"
Morado,Amarillo,Amarillo,"Cola: {A}, {B}. Siguiente:"
Rojo,Azul,Rojo,Entorno: {A} o {B}. Establecer:
Rojo,Verde,Rojo,Entorno: {A} o {B}. Establecer:
Rojo,Amarillo,Amarillo,Entorno: {A} o {B}. Establecer:
Rojo,Morado,Rojo,Entorno: {A} o {B}. Establecer:
Azul,Rojo,Azul,Entorno: {A} o {B}. Establecer:
Azul,Verde,Azul,Entorno: {A} o {B}. Establecer:
Azul,Amarillo,Amarillo,Entorno: {A} o {B}. Establecer:
Azul,Morado,Azul,Entorno: {A} o {B}. Establecer:
Verde,Rojo,Verde,Entorno: {A} o {B}. Establecer:
Verde,Azul,Verde,Entorno: {A} o {B}. Establecer:
Verde,Amarillo,Amarillo,Entorno: {A} o {B}. Establecer:
Verde,Morado,Morado,Entorno: {A} o {B}. Establecer:
Amarillo,Rojo,Amarillo,Entorno: {A} o {B}. Establecer:
Amarillo,Azul,Amarillo,Entorno: {A} o {B}. Establecer:
Amarillo,Verde,Amarillo,Entorno: {A} o {B}. Establecer:
Amarillo,Morado,Amarillo,Entorno: {A} o {B}. Establecer:
Morado,Rojo,Morado,Entorno: {A} o {B}. Establecer:
Morado,Azul,Morado,Entorno: {A} o {B}. Establecer:
Morado,Verde,Morado,Entorno: {A} o {B}. Establecer:
Morado,Amarillo,Amarillo,Entorno: {A} o {B}. Establecer:
Rojo,Azul,Rojo,Perfil: {A} / {B}. Activo:
Rojo,Verde,Rojo,Perfil: {A} / {B}. Activo:
Rojo,Amarillo,Rojo,Perfil: {A} / {B}. Activo:
Rojo,Morado,Rojo,Perfil: {A} / {B}. Activo:
Azul,Rojo,Azul,Perfil: {A} / {B}. Activo:
Azul,Verde,Azul,Perfil: {A} / {B}. Activo:
Azul,Amarillo,Azul,Perfil: {A} / {B}. Activo:
Azul,Morado,Azul,Perfil: {A} / {B}. Activo:
Verde,Rojo,Verde,Perfil: {A} / {B}. Activo:
Verde,Azul,Azul,Perfil: {A} / {B}. Activo:
Verde,Amarillo,Amarillo,Perfil: {A} / {B}. Activo:
Verde,Morado,Verde,Perfil: {A} / {B}. Activo:
Amarillo,Rojo,Amarillo,Perfil: {A} / {B}. Activo:
Amarillo,Azul,Amarillo,Perfil: {A} / {B}. Activo:
Amarillo,Verde,Amarillo,Perfil: {A} / {B}. Activo:
Amarillo,Morado,Amarillo,Perfil: {A} / {B}. Activo:
Morado,Rojo,Morado,Perfil: {A} / {B}. Activo:
Morado,Azul,Azul,Perfil: {A} / {B}. Activo:
Morado,Verde,Morado,Perfil: {A} / {B}. Activo:
Morado,Amarillo,Amarillo,Perfil: {A} / {B}. Activo:
Rojo,Azul,Rojo,Estatus: {A} vs {B}. Final:
Rojo,Verde,Rojo,Estatus: {A} vs {B}. Final:
Rojo,Amarillo,Rojo,Estatus: {A} vs {B}. Final:
Rojo,Morado,Rojo,Estatus: {A} vs {B}. Final:
Azul,Rojo,Azul,Estatus: {A} vs {B}. Final:
Azul,Verde,Azul,Estatus: {A} vs {B}. Final:
Azul,Amarillo,Amarillo,Estatus: {A} vs {B}. Final:
Azul,Morado,Azul,Estatus: {A} vs {B}. Final:
Verde,Rojo,Rojo,Estatus: {A} vs {B}. Final:
Verde,Azul,Verde,Estatus: {A} vs {B}. Final:
Verde,Amarillo,Amarillo,Estatus: {A} vs {B}. Final:
Verde,Morado,Verde,Estatus: {A} vs {B}. Final:
Amarillo,Rojo,Amarillo,Estatus: {A} vs {B}. Final:
Amarillo,Azul,Amarillo,Estatus: {A} vs {B}. Final:
Amarillo,Verde,Amarillo,Estatus: {A} vs {B}. Final:
Amarillo,Morado,Amarillo,Estatus: {A} vs {B}. Final:
Morado,Rojo,Rojo,Estatus: {A} vs {B}. Final:
Morado,Azul,Azul,Estatus: {A} vs {B}. Final:
Morado,Verde,Morado,Estatus: {A} vs {B}. Final:
Morado,Amarillo,Amarillo,Estatus: {A} vs {B}. Final:
