item_a,item_b,prob_item_a,prob_item_b,winner,template
blue,yellow,0.5389418005943298,0.03190559148788452,blue,"fn choose({A}, {B}) {{ return"
blue,purple,0.4015237092971802,0.07652288675308228,blue,"fn choose({A}, {B}) {{ return"
green,red,0.3267629146575928,0.1920117735862732,green,"fn choose({A}, {B}) {{ return"
green,blue,0.35860729217529297,0.1201092004776001,green,"fn choose({A}, {B}) {{ return"
green,yellow,0.4312547445297241,0.04919165372848511,green,"fn choose({A}, {B}) {{ return"
green,purple,0.4313701391220093,0.06308972835540771,green,"fn choose({A}, {B}) {{ return"
yellow,red,0.192776620388031,0.180791974067688,yellow,"fn choose({A}, {B}) {{ return"
yellow,blue,0.1636025309562683,0.20964503288269043,blue,"fn choose({A}, {B}) {{ return"
yellow,green,0.20721453428268433,0.16111403703689575,yellow,"fn choose({A}, {B}) {{ return"
yellow,purple,0.22138595581054688,0.08927428722381592,yellow,"fn choose({A}, {B}) {{ return"
purple,red,0.26271021366119385,0.2543269991874695,purple,"fn choose({A}, {B}) {{ return"
purple,blue,0.2666664719581604,0.134274423122406,purple,"fn choose({A}, {B}) {{ return"
purple,green,0.232296884059906,0.12630391120910645,purple,"fn choose({A}, {B}) {{ return"
purple,yellow,0.32585281133651733,0.06135749816894531,purple,"fn choose({A}, {B}) {{ return"
red,blue,0.0018813014030456543,0.00014066696166992188,red,"Of {A} and {B}, I choose"
red,green,0.03076648712158203,0.002357304096221924,red,"Of {A} and {B}, I choose"
red,yellow,0.06887918710708618,0.004531741142272949,red,"Of {A} and {B}, I choose"
red,purple,0.08132821321487427,0.014619410037994385,red,"Of {A} and {B}, I choose"
blue,red,0.0009320378303527832,0.0015465021133422852,red,"Of {A} and {B}, I choose"
blue,green,0.020340383052825928,0.010700404644012451,blue,"Of {A} and {B}, I choose"
blue,yellow,0.008592545986175537,0.004205644130706787,blue,"Of {A} and {B}, I choose"
blue,purple,0.017441153526306152,0.008657276630401611,blue,"Of {A} and {B}, I choose"
green,red,0.06155306100845337,0.10117113590240479,red,"Of {A} and {B}, I choose"
green,blue,0.012736737728118896,0.007019340991973877,green,"Of {A} and {B}, I choose"
green,yellow,0.1578790545463562,0.12032228708267212,green,"Of {A} and {B}, I choose"
green,purple,0.04078090190887451,0.05977123975753784,purple,"Of {A} and {B}, I choose"
yellow,red,0.09744477272033691,0.14841651916503906,red,"Of {A} and {B}, I choose"
yellow,blue,0.017943978309631348,0.01645982265472412,yellow,"Of {A} and {B}, I choose"
yellow,green,0.11078882217407227,0.06329864263534546,yellow,"Of {A} and {B}, I choose"
yellow,purple,0.0380440354347229,0.030829131603240967,yellow,"Of {A} and {B}, I choose"
purple,red,0.06858497858047485,0.10458886623382568,red,"Of {A} and {B}, I choose"
purple,blue,0.03209143877029419,0.031235039234161377,purple,"Of {A} and {B}, I choose"
purple,green,0.07679325342178345,0.06588292121887207,purple,"Of {A} and {B}, I choose"
purple,yellow,0.10843503475189209,0.04166156053543091,purple,"Of {A} and {B}, I choose"
red,blue,0.005982041358947754,0.0005412697792053223,red,"Between {A} and {B}, the winner is"
red,green,0.005472362041473389,0.002843618392944336,red,"Between {A} and {B}, the winner is"
red,yellow,0.0047893524169921875,0.0009819269180297852,red,"Between {A} and {B}, the winner is"
red,purple,0.005166471004486084,0.0011411309242248535,red,"Between {A} and {B}, the winner is"
blue,red,0.004150509834289551,0.003573298454284668,blue,"Between {A} and {B}, the winner is"
blue,green,0.0070441365242004395,0.007158160209655762,green,"Between {A} and {B}, the winner is"
blue,yellow,0.003964602947235107,0.0019559264183044434,blue,"Between {A} and {B}, the winner is"
blue,purple,0.0080033540725708,0.0031545162200927734,blue,"Between {A} and {B}, the winner is"
green,red,0.011595845222473145,0.0032790303230285645,green,"Between {A} and {B}, the winner is"
green,blue,0.020042598247528076,0.007724344730377197,green,"Between {A} and {B}, the winner is"
green,yellow,0.007602095603942871,0.0015366673469543457,green,"Between {A} and {B}, the winner is"
green,purple,0.00821542739868164,0.002025604248046875,green,"Between {A} and {B}, the winner is"
yellow,red,0.002201974391937256,0.0014795660972595215,yellow,"Between {A} and {B}, the winner is"
yellow,blue,0.0034872889518737793,0.0017800331115722656,yellow,"Between {A} and {B}, the winner is"
yellow,green,0.002169311046600342,0.0024526119232177734,green,"Between {A} and {B}, the winner is"
yellow,purple,0.0012058019638061523,0.0007726550102233887,yellow,"Between {A} and {B}, the winner is"
purple,red,0.0071274638175964355,0.008211135864257812,red,"Between {A} and {B}, the winner is"
purple,blue,0.008887112140655518,0.010728955268859863,blue,"Between {A} and {B}, the winner is"
purple,green,0.004778027534484863,0.00989377498626709,green,"Between {A} and {B}, the winner is"
purple,yellow,0.002836465835571289,0.002019345760345459,purple,"Between {A} and {B}, the winner is"
red,blue,0.0028390884399414062,0.005424022674560547,blue,"Comparing {A} with {B}, the preference is"
red,green,0.0026450157165527344,0.006851792335510254,green,"Comparing {A} with {B}, the preference is"
red,yellow,0.0015985369682312012,0.000880122184753418,red,"Comparing {A} with {B}, the preference is"
red,purple,0.0022866129875183105,0.00044858455657958984,red,"Comparing {A} with {B}, the preference is"
blue,red,0.007212340831756592,0.002484261989593506,blue,"Comparing {A} with {B}, the preference is"
blue,green,0.007321655750274658,0.012849748134613037,green,"Comparing {A} with {B}, the preference is"
blue,yellow,0.0047966837882995605,0.002259373664855957,blue,"Comparing {A} with {B}, the preference is"
blue,purple,0.0073830485343933105,0.0012409090995788574,blue,"Comparing {A} with {B}, the preference is"
green,red,0.008543729782104492,0.0028814077377319336,green,"Comparing {A} with {B}, the preference is"
green,blue,0.009099602699279785,0.008345425128936768,green,"Comparing {A} with {B}, the preference is"
green,yellow,0.009495079517364502,0.002574920654296875,green,"Comparing {A} with {B}, the preference is"
green,purple,0.013847053050994873,0.0018000006675720215,green,"Comparing {A} with {B}, the preference is"
yellow,red,0.001867532730102539,0.0016192197799682617,yellow,"Comparing {A} with {B}, the preference is"
yellow,blue,0.0021836161613464355,0.006216943264007568,blue,"Comparing {A} with {B}, the preference is"
yellow,green,0.0020565390586853027,0.0096663236618042,green,"Comparing {A} with {B}, the preference is"
yellow,purple,0.0023107528686523438,0.0011630654335021973,yellow,"Comparing {A} with {B}, the preference is"
purple,red,0.0010027289390563965,0.00446629524230957,red,"Comparing {A} with {B}, the preference is"
purple,blue,0.0010606646537780762,0.01806563138961792,blue,"Comparing {A} with {B}, the preference is"
purple,green,0.0008302927017211914,0.02223944664001465,green,"Comparing {A} with {B}, the preference is"
purple,yellow,0.0009034872055053711,0.003742039203643799,yellow,"Comparing {A} with {B}, the preference is"
red,blue,0.24380213022232056,0.2523650527000427,blue,"Alternatives: {A}, {B}. Decision:"
red,green,0.24063825607299805,0.21276670694351196,red,"Alternatives: {A}, {B}. Decision:"
red,yellow,0.19601434469223022,0.33585113286972046,yellow,"Alternatives: {A}, {B}. Decision:"
red,purple,0.2963222861289978,0.16558820009231567,red,"Alternatives: {A}, {B}. Decision:"
blue,red,0.37276315689086914,0.12486928701400757,blue,"Alternatives: {A}, {B}. Decision:"
blue,green,0.2720848321914673,0.17851769924163818,blue,"Alternatives: {A}, {B}. Decision:"
blue,yellow,0.25930434465408325,0.3264882564544678,yellow,"Alternatives: {A}, {B}. Decision:"
blue,purple,0.30626070499420166,0.15170270204544067,blue,"Alternatives: {A}, {B}. Decision:"
green,red,0.3634898066520691,0.19482511281967163,green,"Alternatives: {A}, {B}. Decision:"
green,blue,0.3636147975921631,0.2029048204421997,green,"Alternatives: {A}, {B}. Decision:"
green,yellow,0.30914056301116943,0.3290596604347229,yellow,"Alternatives: {A}, {B}. Decision:"
green,purple,0.40550482273101807,0.1928427815437317,green,"Alternatives: {A}, {B}. Decision:"
yellow,red,0.6151081323623657,0.09375232458114624,yellow,"Alternatives: {A}, {B}. Decision:"
yellow,blue,0.630767285823822,0.12551546096801758,yellow,"Alternatives: {A}, {B}. Decision:"
yellow,green,0.567875325679779,0.15385985374450684,yellow,"Alternatives: {A}, {B}. Decision:"
yellow,purple,0.626243531703949,0.08206230401992798,yellow,"Alternatives: {A}, {B}. Decision:"
purple,red,0.3907548785209656,0.20054560899734497,purple,"Alternatives: {A}, {B}. Decision:"
purple,blue,0.4111080765724182,0.23751360177993774,purple,"Alternatives: {A}, {B}. Decision:"
purple,green,0.3570054769515991,0.25553351640701294,purple,"Alternatives: {A}, {B}. Decision:"
purple,yellow,0.23918598890304565,0.46909570693969727,yellow,"Alternatives: {A}, {B}. Decision:"
red,blue,0.1591200828552246,0.33523738384246826,blue,Poll: {A} vs {B}. Majority:
red,green,0.1719745397567749,0.27834171056747437,green,Poll: {A} vs {B}. Majority:
red,yellow,0.27863913774490356,0.11182719469070435,red,Poll: {A} vs {B}. Majority:
red,purple,0.22396385669708252,0.24219226837158203,purple,Poll: {A} vs {B}. Majority:
blue,red,0.26883649826049805,0.1891520619392395,blue,Poll: {A} vs {B}. Majority:
blue,green,0.19775795936584473,0.24124795198440552,green,Poll: {A} vs {B}. Majority:
blue,yellow,0.2598549723625183,0.13246488571166992,blue,Poll: {A} vs {B}. Majority:
blue,purple,0.25273704528808594,0.19199585914611816,blue,Poll: {A} vs {B}. Majority:
green,red,0.24639654159545898,0.21513336896896362,green,Poll: {A} vs {B}. Majority:
green,blue,0.21355032920837402,0.26222842931747437,blue,Poll: {A} vs {B}. Majority:
green,yellow,0.2600889205932617,0.12391406297683716,green,Poll: {A} vs {B}. Majority:
green,purple,0.26389867067337036,0.18296372890472412,green,Poll: {A} vs {B}. Majority:
yellow,red,0.14049428701400757,0.22695297002792358,red,Poll: {A} vs {B}. Majority:
yellow,blue,0.13167256116867065,0.3098239302635193,blue,Poll: {A} vs {B}. Majority:
yellow,green,0.11352843046188354,0.2689196467399597,green,Poll: {A} vs {B}. Majority:
yellow,purple,0.1690676212310791,0.19839340448379517,purple,Poll: {A} vs {B}. Majority:
purple,red,0.15934306383132935,0.24424618482589722,red,Poll: {A} vs {B}. Majority:
purple,blue,0.13015681505203247,0.32379406690597534,blue,Poll: {A} vs {B}. Majority:
purple,green,0.13221395015716553,0.26282912492752075,green,Poll: {A} vs {B}. Majority:
purple,yellow,0.15265178680419922,0.18839168548583984,yellow,Poll: {A} vs {B}. Majority:
red,blue,0.05906188488006592,0.0461922287940979,red,Test: {A} vs {B}. Outcome:
red,green,0.05995166301727295,0.03418678045272827,red,Test: {A} vs {B}. Outcome:
red,yellow,0.061279475688934326,0.02890986204147339,red,Test: {A} vs {B}. Outcome:
red,purple,0.05518615245819092,0.03470975160598755,red,Test: {A} vs {B}. Outcome:
blue,red,0.05530381202697754,0.027966558933258057,blue,Test: {A} vs {B}. Outcome:
blue,green,0.060661375522613525,0.023216068744659424,blue,Test: {A} vs {B}. Outcome:
blue,yellow,0.056410789489746094,0.015199542045593262,blue,Test: {A} vs {B}. Outcome:
blue,purple,0.06328535079956055,0.02361971139907837,blue,Test: {A} vs {B}. Outcome:
green,red,0.07563841342926025,0.035768747329711914,green,Test: {A} vs {B}. Outcome:
green,blue,0.05896562337875366,0.03196883201599121,green,Test: {A} vs {B}. Outcome:
green,yellow,0.07314366102218628,0.01762831211090088,green,Test: {A} vs {B}. Outcome:
green,purple,0.06420809030532837,0.0350915789604187,green,Test: {A} vs {B}. Outcome:
yellow,red,0.05154526233673096,0.025145888328552246,yellow,Test: {A} vs {B}. Outcome:
yellow,blue,0.04396498203277588,0.029631197452545166,yellow,Test: {A} vs {B}. Outcome:
yellow,green,0.05369377136230469,0.028055965900421143,yellow,Test: {A} vs {B}. Outcome:
yellow,purple,0.04773545265197754,0.031951725482940674,yellow,Test: {A} vs {B}. Outcome:
purple,red,0.07301551103591919,0.040397047996520996,purple,Test: {A} vs {B}. Outcome:
purple,blue,0.07546108961105347,0.03714388608932495,purple,Test: {A} vs {B}. Outcome:
purple,green,0.08289200067520142,0.03198528289794922,purple,Test: {A} vs {B}. Outcome:
purple,yellow,0.100918710231781,0.04339957237243652,purple,Test: {A} vs {B}. Outcome:
red,blue,0.1894485354423523,0.07054519653320312,red,"Filter: {A}, {B}. Retain:"
red,green,0.17393428087234497,0.10400587320327759,red,"Filter: {A}, {B}. Retain:"
red,yellow,0.19884580373764038,0.07025134563446045,red,"Filter: {A}, {B}. Retain:"
red,purple,0.196477472782135,0.028765857219696045,red,"Filter: {A}, {B}. Retain:"
blue,red,0.17548596858978271,0.06695526838302612,blue,"Filter: {A}, {B}. Retain:"
blue,green,0.13510501384735107,0.08590680360794067,blue,"Filter: {A}, {B}. Retain:"
blue,yellow,0.1697925329208374,0.05680447816848755,blue,"Filter: {A}, {B}. Retain:"
blue,purple,0.14038389921188354,0.0362817645072937,blue,"Filter: {A}, {B}. Retain:"
green,red,0.2888337969779968,0.09318816661834717,green,"Filter: {A}, {B}. Retain:"
green,blue,0.22085309028625488,0.06046265363693237,green,"Filter: {A}, {B}. Retain:"
green,yellow,0.219681978225708,0.06677252054214478,green,"Filter: {A}, {B}. Retain:"
green,purple,0.22161298990249634,0.03291410207748413,green,"Filter: {A}, {B}. Retain:"
yellow,red,0.20383870601654053,0.07940793037414551,yellow,"Filter: {A}, {B}. Retain:"
yellow,blue,0.16123461723327637,0.07836180925369263,yellow,"Filter: {A}, {B}. Retain:"
yellow,green,0.14809256792068481,0.09584790468215942,yellow,"Filter: {A}, {B}. Retain:"
yellow,purple,0.1479598879814148,0.028590023517608643,yellow,"Filter: {A}, {B}. Retain:"
purple,red,0.1929568648338318,0.07516276836395264,purple,"Filter: {A}, {B}. Retain:"
purple,blue,0.15343308448791504,0.06131786108016968,purple,"Filter: {A}, {B}. Retain:"
purple,green,0.14124321937561035,0.08895647525787354,purple,"Filter: {A}, {B}. Retain:"
purple,yellow,0.1461864709854126,0.0575251579284668,purple,"Filter: {A}, {B}. Retain:"
red,blue,0.0008220076560974121,0.0003581047058105469,red,"Mode: Select.
1. {A}
2. {B}
> "
red,green,0.0008527040481567383,0.0005030035972595215,red,"Mode: Select.
1. {A}
2. {B}
> "
red,yellow,0.0008369088172912598,0.0004139542579650879,red,"Mode: Select.
1. {A}
2. {B}
> "
red,purple,0.0008841156959533691,0.0004636049270629883,red,"Mode: Select.
1. {A}
2. {B}
> "
blue,red,0.000937342643737793,0.00030726194381713867,blue,"Mode: Select.
1. {A}
2. {B}
> "
blue,green,0.0010192394256591797,0.00041043758392333984,blue,"Mode: Select.
1. {A}
2. {B}
> "
blue,yellow,0.0008956193923950195,0.0002810359001159668,blue,"Mode: Select.
1. {A}
2. {B}
> "
blue,purple,0.001053929328918457,0.00036090612411499023,blue,"Mode: Select.
1. {A}
2. {B}
> "
green,red,0.0011279582977294922,0.00040084123611450195,green,"Mode: Select.
1. {A}
2. {B}
> "
green,blue,0.0011209845542907715,0.00044715404510498047,green,"Mode: Select.
1. {A}
2. {B}
> "
green,yellow,0.001178443431854248,0.0004585385322570801,green,"Mode: Select.
1. {A}
2. {B}
> "
green,purple,0.0010747313499450684,0.0004171133041381836,green,"Mode: Select.
1. {A}
2. {B}
> "
yellow,red,0.0010837912559509277,0.0004271864891052246,yellow,"Mode: Select.
1. {A}
2. {B}
> "
yellow,blue,0.000979304313659668,0.0003819465637207031,yellow,"Mode: Select.
1. {A}
2. {B}
> "
yellow,green,0.0010908246040344238,0.0005397200584411621,yellow,"Mode: Select.
1. {A}
2. {B}
> "
yellow,purple,0.000996708869934082,0.00030553340911865234,yellow,"Mode: Select.
1. {A}
2. {B}
> "
purple,red,0.0013777613639831543,0.00037032365798950195,purple,"Mode: Select.
1. {A}
2. {B}
> "
purple,blue,0.0012914538383483887,0.0004468560218811035,purple,"Mode: Select.
1. {A}
2. {B}
> "
purple,green,0.0014578700065612793,0.0005140900611877441,purple,"Mode: Select.
1. {A}
2. {B}
> "
purple,yellow,0.0011818408966064453,0.0003554224967956543,purple,"Mode: Select.
1. {A}
2. {B}
> "
red,blue,0.07721686363220215,0.0032100677490234375,red,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
red,green,0.07943224906921387,0.002629101276397705,red,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
red,yellow,0.07647866010665894,0.001624464988708496,red,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
red,purple,0.0863947868347168,0.002244234085083008,red,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
blue,red,0.03143668174743652,0.019718527793884277,blue,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
blue,green,0.03351747989654541,0.0056511759757995605,blue,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
blue,yellow,0.03255075216293335,0.0030056238174438477,blue,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
blue,purple,0.039838552474975586,0.00401991605758667,blue,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
green,red,0.03093796968460083,0.01596015691757202,green,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
green,blue,0.03446495532989502,0.0032592415809631348,green,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
green,yellow,0.032913148403167725,0.0018817782402038574,green,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
green,purple,0.03851580619812012,0.0022803544998168945,green,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
yellow,red,0.01585167646408081,0.023286283016204834,red,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
yellow,blue,0.018166720867156982,0.004930615425109863,yellow,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
yellow,green,0.019572973251342773,0.00426030158996582,yellow,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
yellow,purple,0.02126413583755493,0.0021781325340270996,yellow,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
purple,red,0.035977721214294434,0.02933710813522339,purple,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
purple,blue,0.041208088397979736,0.006480038166046143,purple,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
purple,green,0.04299741983413696,0.005403697490692139,purple,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
purple,yellow,0.038660645484924316,0.0025277137756347656,purple,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
red,blue,0.000725865364074707,0.00033986568450927734,red,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
red,green,0.0009405016899108887,0.0009213089942932129,red,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
red,yellow,0.0010290145874023438,0.00025957822799682617,red,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
red,purple,0.0009918808937072754,7.975101470947266e-05,red,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
blue,red,0.0004750490188598633,0.00021314620971679688,blue,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
blue,green,0.0007285475730895996,0.0008444786071777344,green,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
blue,yellow,0.0005939602851867676,0.00014352798461914062,blue,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
blue,purple,0.0006914734840393066,5.322694778442383e-05,blue,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
green,red,0.001225113868713379,0.00031882524490356445,green,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
green,blue,0.0015554428100585938,0.00038129091262817383,green,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
green,yellow,0.0017969608306884766,0.00020056962966918945,green,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
green,purple,0.0017864704132080078,4.786252975463867e-05,green,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
yellow,red,0.0003840923309326172,0.0005314946174621582,red,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
yellow,blue,0.00041961669921875,0.0004730224609375,blue,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
yellow,green,0.0005522370338439941,0.0014729499816894531,green,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
yellow,purple,0.0005478858947753906,0.00010454654693603516,yellow,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
purple,red,0.00020629167556762695,0.0005367398262023926,red,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
purple,blue,0.0002452731132507324,0.0006766915321350098,blue,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
purple,green,0.00027251243591308594,0.00153350830078125,green,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
purple,yellow,0.0002593398094177246,0.00032705068588256836,yellow,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
red,blue,0.11533594131469727,0.029076099395751953,red,... {A} ... {B} ... Select:
red,green,0.11870801448822021,0.033319711685180664,red,... {A} ... {B} ... Select:
red,yellow,0.11829555034637451,0.014256417751312256,red,... {A} ... {B} ... Select:
red,purple,0.1672404408454895,0.019587814807891846,red,... {A} ... {B} ... Select:
blue,red,0.15688365697860718,0.0204010009765625,blue,... {A} ... {B} ... Select:
blue,green,0.13493818044662476,0.018372654914855957,blue,... {A} ... {B} ... Select:
blue,yellow,0.14772701263427734,0.005719661712646484,blue,... {A} ... {B} ... Select:
blue,purple,0.1688045859336853,0.005747556686401367,blue,... {A} ... {B} ... Select:
green,red,0.22821593284606934,0.0375216007232666,green,... {A} ... {B} ... Select:
green,blue,0.15226471424102783,0.020064592361450195,green,... {A} ... {B} ... Select:
green,yellow,0.16906946897506714,0.01206815242767334,green,... {A} ... {B} ... Select:
green,purple,0.2347404956817627,0.011800765991210938,green,... {A} ... {B} ... Select:
yellow,red,0.11736464500427246,0.0006039142608642578,yellow,... {A} ... {B} ... Select:
yellow,blue,0.15139281749725342,0.0034314393997192383,yellow,... {A} ... {B} ... Select:
yellow,green,0.14024245738983154,0.005138695240020752,yellow,... {A} ... {B} ... Select:
yellow,purple,0.14856010675430298,0.00017434358596801758,yellow,... {A} ... {B} ... Select:
purple,red,0.12377429008483887,0.0004736781120300293,purple,... {A} ... {B} ... Select:
purple,blue,0.14063423871994019,0.001751542091369629,purple,... {A} ... {B} ... Select:
purple,green,0.16458940505981445,0.001819312572479248,purple,... {A} ... {B} ... Select:
purple,yellow,0.0860598087310791,5.6624412536621094e-05,purple,... {A} ... {B} ... Select:
red,blue,0.015803277492523193,0.01109015941619873,red,Target: {A} or {B}. Lock:
red,green,0.016198277473449707,0.008648097515106201,red,Target: {A} or {B}. Lock:
red,yellow,0.02450340986251831,0.006210029125213623,red,Target: {A} or {B}. Lock:
red,purple,0.020171701908111572,0.007978081703186035,red,Target: {A} or {B}. Lock:
blue,red,0.0283583402633667,0.01022803783416748,blue,Target: {A} or {B}. Lock:
blue,green,0.02713245153427124,0.011409878730773926,blue,Target: {A} or {B}. Lock:
blue,yellow,0.03648102283477783,0.006174564361572266,blue,Target: {A} or {B}. Lock:
blue,purple,0.027795016765594482,0.008695721626281738,blue,Target: {A} or {B}. Lock:
green,red,0.02615755796432495,0.01180964708328247,green,Target: {A} or {B}. Lock:
green,blue,0.019843697547912598,0.011544108390808105,green,Target: {A} or {B}. Lock:
green,yellow,0.03818786144256592,0.00717395544052124,green,Target: {A} or {B}. Lock:
green,purple,0.024473607540130615,0.006942093372344971,green,Target: {A} or {B}. Lock:
yellow,red,0.015741348266601562,0.011449873447418213,yellow,Target: {A} or {B}. Lock:
yellow,blue,0.013360023498535156,0.013552546501159668,blue,Target: {A} or {B}. Lock:
yellow,green,0.013884246349334717,0.014125466346740723,green,Target: {A} or {B}. Lock:
yellow,purple,0.01760917901992798,0.009598731994628906,yellow,Target: {A} or {B}. Lock:
purple,red,0.029546618461608887,0.00898665189743042,purple,Target: {A} or {B}. Lock:
purple,blue,0.028862595558166504,0.010699033737182617,purple,Target: {A} or {B}. Lock:
purple,green,0.025073349475860596,0.012041211128234863,purple,Target: {A} or {B}. Lock:
purple,yellow,0.041816115379333496,0.006530582904815674,purple,Target: {A} or {B}. Lock:
red,blue,0.2221318483352661,0.10426360368728638,red,State: {A} | {B}. Current:
red,green,0.2141348123550415,0.12936431169509888,red,State: {A} | {B}. Current:
red,yellow,0.0861121416091919,0.028495073318481445,red,State: {A} | {B}. Current:
red,purple,0.04849708080291748,0.012018978595733643,red,State: {A} | {B}. Current:
blue,red,0.08770877122879028,0.050243377685546875,blue,State: {A} | {B}. Current:
blue,green,0.059122443199157715,0.04043060541152954,blue,State: {A} | {B}. Current:
blue,yellow,0.05752408504486084,0.01943308115005493,blue,State: {A} | {B}. Current:
blue,purple,0.05041736364364624,0.016809523105621338,blue,State: {A} | {B}. Current:
green,red,0.062081217765808105,0.021283268928527832,green,State: {A} | {B}. Current:
green,blue,0.06418043375015259,0.023904383182525635,green,State: {A} | {B}. Current:
green,yellow,0.030598819255828857,0.0063152313232421875,green,State: {A} | {B}. Current:
green,purple,0.02932894229888916,0.004317760467529297,green,State: {A} | {B}. Current:
yellow,red,0.04871898889541626,0.03025418519973755,yellow,State: {A} | {B}. Current:
yellow,blue,0.05675768852233887,0.03939169645309448,yellow,State: {A} | {B}. Current:
yellow,green,0.058067917823791504,0.05276501178741455,yellow,State: {A} | {B}. Current:
yellow,purple,0.026001453399658203,0.00733637809753418,yellow,State: {A} | {B}. Current:
purple,red,0.027070581912994385,0.015775680541992188,purple,State: {A} | {B}. Current:
purple,blue,0.034963130950927734,0.01981896162033081,purple,State: {A} | {B}. Current:
purple,green,0.03648805618286133,0.030721068382263184,purple,State: {A} | {B}. Current:
purple,yellow,0.01703047752380371,0.008575022220611572,purple,State: {A} | {B}. Current:
red,blue,0.31041115522384644,0.38290029764175415,blue,Match: {A} vs {B}. Winner:
red,green,0.29257118701934814,0.35398364067077637,green,Match: {A} vs {B}. Winner:
red,yellow,0.31738370656967163,0.4361632466316223,yellow,Match: {A} vs {B}. Winner:
red,purple,0.31324994564056396,0.44105154275894165,purple,Match: {A} vs {B}. Winner:
blue,red,0.3796488046646118,0.30688005685806274,blue,Match: {A} vs {B}. Winner:
blue,green,0.3858067989349365,0.33315509557724,blue,Match: {A} vs {B}. Winner:
blue,yellow,0.3547242283821106,0.40343427658081055,yellow,Match: {A} vs {B}. Winner:
blue,purple,0.3509661555290222,0.41188645362854004,purple,Match: {A} vs {B}. Winner:
green,red,0.3273835778236389,0.22777724266052246,green,Match: {A} vs {B}. Winner:
green,blue,0.3734967112541199,0.32415056228637695,green,Match: {A} vs {B}. Winner:
green,yellow,0.39719706773757935,0.2793114185333252,green,Match: {A} vs {B}. Winner:
green,purple,0.30814820528030396,0.42346179485321045,purple,Match: {A} vs {B}. Winner:
yellow,red,0.5278878808021545,0.23117130994796753,yellow,Match: {A} vs {B}. Winner:
yellow,blue,0.494998037815094,0.2949507236480713,yellow,Match: {A} vs {B}. Winner:
yellow,green,0.498440682888031,0.2681375741958618,yellow,Match: {A} vs {B}. Winner:
yellow,purple,0.4551791548728943,0.3522602915763855,yellow,Match: {A} vs {B}. Winner:
purple,red,0.4691588282585144,0.32249778509140015,purple,Match: {A} vs {B}. Winner:
purple,blue,0.4713078737258911,0.3527555465698242,purple,Match: {A} vs {B}. Winner:
