player_1,player_2,winner,template
purple,red,purple,"Stack: {A}, {B}. Pop:"
purple,blue,purple,"Stack: {A}, {B}. Pop:"
purple,green,purple,"Stack: {A}, {B}. Pop:"
purple,yellow,purple,"Stack: {A}, {B}. Pop:"
red,blue,red,"Queue: {A}, {B}. Next:"
red,green,red,"Queue: {A}, {B}. Next:"
red,yellow,red,"Queue: {A}, {B}. Next:"
red,purple,red,"Queue: {A}, {B}. Next:"
blue,red,blue,"Queue: {A}, {B}. Next:"
blue,green,blue,"Queue: {A}, {B}. Next:"
blue,yellow,blue,"Queue: {A}, {B}. Next:"
blue,purple,purple,"Queue: {A}, {B}. Next:"
green,red,green,"Queue: {A}, {B}. Next:"
green,blue,green,"Queue: {A}, {B}. Next:"
green,yellow,green,"Queue: {A}, {B}. Next:"
green,purple,green,"Queue: {A}, {B}. Next:"
yellow,red,yellow,"Queue: {A}, {B}. Next:"
yellow,blue,yellow,"Queue: {A}, {B}. Next:"
yellow,green,yellow,"Queue: {A}, {B}. Next:"
yellow,purple,yellow,"Queue: {A}, {B}. Next:"
purple,red,purple,"Queue: {A}, {B}. Next:"
purple,blue,purple,"Queue: {A}, {B}. Next:"
purple,green,purple,"Queue: {A}, {B}. Next:"
purple,yellow,purple,"Queue: {A}, {B}. Next:"
red,blue,red,Environment: {A} or {B}. Set:
red,green,green,Environment: {A} or {B}. Set:
red,yellow,red,Environment: {A} or {B}. Set:
red,purple,purple,Environment: {A} or {B}. Set:
blue,red,blue,Environment: {A} or {B}. Set:
blue,green,green,Environment: {A} or {B}. Set:
blue,yellow,blue,Environment: {A} or {B}. Set:
blue,purple,purple,Environment: {A} or {B}. Set:
green,red,green,Environment: {A} or {B}. Set:
green,blue,green,Environment: {A} or {B}. Set:
green,yellow,green,Environment: {A} or {B}. Set:
green,purple,green,Environment: {A} or {B}. Set:
yellow,red,yellow,Environment: {A} or {B}. Set:
yellow,blue,yellow,Environment: {A} or {B}. Set:
yellow,green,yellow,Environment: {A} or {B}. Set:
yellow,purple,yellow,Environment: {A} or {B}. Set:
purple,red,purple,Environment: {A} or {B}. Set:
purple,blue,purple,Environment: {A} or {B}. Set:
purple,green,purple,Environment: {A} or {B}. Set:
purple,yellow,purple,Environment: {A} or {B}. Set:
red,blue,red,Profile: {A} / {B}. Active:
red,green,red,Profile: {A} / {B}. Active:
red,yellow,red,Profile: {A} / {B}. Active:
red,purple,red,Profile: {A} / {B}. Active:
blue,red,blue,Profile: {A} / {B}. Active:
blue,green,blue,Profile: {A} / {B}. Active:
blue,yellow,blue,Profile: {A} / {B}. Active:
blue,purple,blue,Profile: {A} / {B}. Active:
green,red,green,Profile: {A} / {B}. Active:
green,blue,green,Profile: {A} / {B}. Active:
green,yellow,green,Profile: {A} / {B}. Active:
green,purple,green,Profile: {A} / {B}. Active:
yellow,red,yellow,Profile: {A} / {B}. Active:
yellow,blue,yellow,Profile: {A} / {B}. Active:
yellow,green,yellow,Profile: {A} / {B}. Active:
yellow,purple,yellow,Profile: {A} / {B}. Active:
purple,red,purple,Profile: {A} / {B}. Active:
purple,blue,purple,Profile: {A} / {B}. Active:
purple,green,purple,Profile: {A} / {B}. Active:
purple,yellow,purple,Profile: {A} / {B}. Active:
red,blue,red,Status: {A} vs {B}. Final:
red,green,green,Status: {A} vs {B}. Final:
red,yellow,yellow,Status: {A} vs {B}. Final:
red,purple,purple,Status: {A} vs {B}. Final:
blue,red,blue,Status: {A} vs {B}. Final:
blue,green,green,Status: {A} vs {B}. Final:
blue,yellow,yellow,Status: {A} vs {B}. Final:
blue,purple,purple,Status: {A} vs {B}. Final:
green,red,green,Status: {A} vs {B}. Final:
green,blue,green,Status: {A} vs {B}. Final:
green,yellow,green,Status: {A} vs {B}. Final:
green,purple,purple,Status: {A} vs {B}. Final:
yellow,red,yellow,Status: {A} vs {B}. Final:
yellow,blue,yellow,Status: {A} vs {B}. Final:
yellow,green,yellow,Status: {A} vs {B}. Final:
yellow,purple,yellow,Status: {A} vs {B}. Final:
purple,red,purple,Status: {A} vs {B}. Final:
purple,blue,purple,Status: {A} vs {B}. Final:
purple,green,purple,Status: {A} vs {B}. Final:
purple,yellow,purple,Status: {A} vs {B}. Final:
